Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak/rev [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [0]	Total left angle to force peak [0]	Right angle to force peak [0]	Total right angle to force peak [0]
19	0:00:00.41	0:00:07.51	19	146	158	152	3	61,725	65,189	7	135,992	153	153	144	306	434	420	344	52	59	00:58.32	00:55.11	798	1183	930	10,05	11,72	337	7,1	1413	29,8	48	51	52	49	00:00.13	00:00.13	00:00.14	00:00.16	117	121	120	147
20	0:00:00.41	0:00:07.92	20	146	158	152	3	61,734	65,010	7	143,023	154	154	144	307	434	397	342	52	58	00:58.31	00:55.26	799	1183	924	10,06	11,63	338	7,5	1413	31,3	49	51	51	49	00:00.13	00:00.13	00:00.18	00:00.16	117	120	154	148
21	0:00:00.41	0:00:08.33	21	146	158	151	3	61,693	64,847	7	150,049	155	155	145	306	434	401	341	52	58	00:58.35	00:55.40	797	1183	917	10,04	11,55	337	7,8	1411	32,7	48	51	52	49	00:00.13	00:00.13	00:00.13	00:00.16	117	120	111	146
22	0:00:00.41	0:00:08.74	22	146	158	151	3	61,802	64,704	7	157,087	157	157	145	307	434	427	339	52	58	00:58.25	00:55.52	801	1183	912	10,09	11,48	338	8,1	1417	34,1	47	51	53	49	00:00.13	00:00.13	00:00.14	00:00.16	117	120	120	145
23	0:00:00.41	0:00:09.15	23	146	158	151	3	60,167	64,501	7	163,940	158	158	146	286	434	406	337	49	57	00:59.83	00:55.69	745	1183	904	9,38	11,39	317	8,5	1325	35,4	52	51	48	49	00:00.14	00:00.13	00:00.18	00:00.16	120	120	162	145
24	0:00:00.42	0:00:09.57	24	143	158	150	3	59,395	64,277	7	170,869	159	159	146	283	434	371	334	48	57	01:00.61	00:55.88	719	1183	896	9,06	11,29	314	8,8	1315	36,7	51	51	49	49	00:00.14	00:00.13	00:00.17	00:00.16	120	120	146	145
25	0:00:00.42	0:00:09.99	25	143	158	150	3	59,526	64,077	7	177,814	160	160	147	285	434	418	332	48	56	01:00.47	00:56.05	724	1183	889	9,11	11,20	316	9,1	1322	38,0	50	51	50	49	00:00.14	00:00.13	00:00.17	00:00.16	120	120	146	145
26	0:00:00.42	0:00:10.41	26	143	158	150	3	59,474	63,891	7	184,752	160	160	147	284	434	388	330	48	56	01:00.53	00:56.20	722	1183	882	9,09	11,11	315	9,4	1319	39,4	49	51	51	49	00:00.15	00:00.13	00:00.18	00:00.16	129	120	154	146
27	0:00:00.42	0:00:10.83	27	143	158	150	3	58,363	63,677	7	191,562	161	161	148	270	434	379	328	46	56	01:01.68	00:56.38	686	1183	875	8,64	11,02	301	9,7	1259	40,6	51	51	49	49	00:00.15	00:00.13	00:00.19	00:00.16	129	121	163	146
28	0:00:00.43	0:00:11.26	28	140	158	149	2	59,480	63,517	7	198,666	162	162	148	291	434	383	327	49	56	01:00.52	00:56.52	722	1183	869	9,10	10,94	323	10,0	1351	42,0	50	51	50	49	00:00.14	00:00.13	00:00.14	00:00.16	115	121	120	145
29	0:00:00.43	0:00:11.69	29	140	158	149	2	58,709	63,340	7	205,679	163	163	149	281	434	420	325	48	55	01:01.31	00:56.68	697	1183	863	8,78	10,86	312	10,3	1308	43,3	51	51	49	49	00:00.14	00:00.13	00:00.19	00:00.16	120	121	155	146
30	0:00:00.43	0:00:12.12	30	140	158	149	2	58,215	63,158	7	212,632	163	163	149	274	434	367	323	47	55	01:01.83	00:56.83	681	1183	856	8,58	10,78	306	10,6	1281	44,6	49	51	51	49	00:00.14	00:00.13	00:00.18	00:00.16	120	120	147	146
31	0:00:00.43	0:00:12.55	31	140	158	148	2	58,006	62,982	7	219,561	164	164	150	272	434	361	321	46	55	01:02.06	00:56.99	675	1183	850	8,50	10,70	303	10,9	1269	45,8	48	51	52	49	00:00.13	00:00.13	00:00.14	00:00.16	111	120	115	145
32	0:00:00.43	0:00:12.98	32	140	158	148	2	58,074	62,819	7	226,497	165	165	150	273	434	421	320	46	54	01:01.98	00:57.13	677	1183	844	8,53	10,63	304	11,2	1273	47,1	50	51	50	49	00:00.14	00:00.13	00:00.18	00:00.16	120	120	147	145
33	0:00:00.43	0:00:13.41	33	140	158	148	2	58,127	62,668	7	233,440	165	165	151	273	434	363	318	46	54	01:01.93	00:57.26	679	1183	839	8,55	10,56	305	11,6	1276	48,4	50	51	50	49	00:00.15	00:00.13	00:00.14	00:00.16	123	120	120	144
34	0:00:00.44	0:00:13.85	34	136	158	147	2	57,647	62,509	7	240,486	165	165	151	273	434	364	317	46	54	01:02.44	00:57.40	664	1183	833	8,36	10,49	305	11,9	1279	49,7	50	51	50	49	00:00.14	00:00.13	00:00.13	00:00.16	115	120	106	143
35	0:00:00.44	0:00:14.29	35	136	158	147	2	57,207	62,346	7	247,478	164	165	152	268	434	380	315	46	54	01:02.92	00:57.55	650	1183	828	8,18	10,42	300	12,2	1255	50,9	50	51	50	49	00:00.14	00:00.13	00:00.14	00:00.16	115	120	115	142
36	0:00:00.43	0:00:14.72	36	140	158	147	2	58,015	62,219	7	254,407	164	165	152	272	434	382	314	46	53	01:02.05	00:57.66	675	1183	823	8,50	10,37	303	12,5	1270	52,2	48	51	52	49	00:00.14	00:00.13	00:00.15	00:00.16	120	120	123	141
37	0:00:00.44	0:00:15.16	37	136	158	146	2	57,260	62,075	7	261,406	166	166	152	268	434	349	313	46	53	01:02.87	00:57.79	652	1183	818	8,21	10,30	300	12,8	1258	53,4	48	50	52	50	00:00.14	00:00.13	00:00.19	00:00.16	115	120	155	142
38	0:00:00.44	0:00:15.60	38	136	158	146	2	55,746	61,897	7	268,219	168	168	153	250	434	333	311	42	53	01:04.57	00:57.95	606	1183	812	7,63	10,23	281	13,0	1178	54,6	51	50	49	50	00:00.14	00:00.13	00:00.15	00:00.16	115	120	123	141
39	0:00:00.45	0:00:16.05	39	133	158	146	2	55,352	61,713	7	275,138	170	170	153	250	434	327	309	43	53	01:05.03	00:58.11	594	1183	806	7,49	10,15	283	13,3	1184	55,8	50	50	50	50	00:00.15	00:00.13	00:00.18	00:00.16	117	120	147	141
40	0:00:00.45	0:00:16.50	40	133	158	145	2	55,289	61,538	7	282,049	172	172	154	250	434	332	308	42	52	01:05.11	00:58.27	593	1183	800	7,46	10,08	282	13,6	1180	57,0	47	50	53	50	00:00.16	00:00.13	00:00.19	00:00.16	131	120	149	142
41	0:00:00.45	0:00:16.95	41	133	158	145	2	55,346	61,374	7	288,968	173	173	154	250	434	351	306	43	52	01:05.04	00:58.41	594	1183	795	7,48	10,01	283	13,9	1183	58,2	51	50	49	50	00:00.14	00:00.13	00:00.18	00:00.16	115	120	141	142
42	0:00:00.45	0:00:17.40	42	133	158	145	2	55,199	61,214	7	295,867	173	173	155	249	434	332	305	42	52	01:05.21	00:58.56	590	1183	789	7,43	9,94	281	14,2	1176	59,3	48	50	52	50	00:00.15	00:00.13	00:00.18	00:00.16	123	120	141	142
43	0:00:00.46	0:00:17.86	43	130	158	144	2	54,483	61,041	7	302,829	174	174	155	245	434	316	303	42	52	01:06.07	00:58.71	570	1183	784	7,17	9,87	278	14,5	1164	60,5	49	50	51	50	00:00.15	00:00.13	00:00.18	00:00.16	117	120	141	142
44	0:00:00.45	0:00:18.31	44	133	158	144	2	54,273	60,874	7	309,613	175	175	156	237	434	357	301	40	51	01:06.33	00:58.87	564	1183	778	7,10	9,80	269	14,7	1128	61,6	48	50	52	50	00:00.14	00:00.13	00:00.20	00:00.16	115	120	157	142
45	0:00:00.46	0:00:18.77	45	130	158	144	2	53,573	60,695	7	316,459	175	175	156	234	434	309	300	40	51	01:07.19	00:59.03	544	1183	773	6,85	9,73	267	15,0	1118	62,7	51	50	49	50	00:00.16	00:00.13	00:00.19	00:00.16	125	120	149	142
46	0:00:00.47	0:00:19.24	46	128	158	143	2	53,075	60,509	7	323,388	175	175	157	233	434	312	298	40	51	01:07.82	00:59.19	531	1183	767	6,68	9,66	267	15,3	1116	63,9	50	50	50	50	00:00.16	00:00.13	00:00.19	00:00.16	120	120	149	142
47	0:00:00.47	0:00:19.71	47	128	158	143	2	53,706	60,347	7	330,400	176	176	157	241	434	325	297	41	50	01:07.03	00:59.34	548	1183	762	6,90	9,59	274	15,5	1149	65,0	48	50	52	50	00:00.14	00:00.13	00:00.15	00:00.16	110	120	113	142
48	0:00:00.46	0:00:20.17	48	130	158	143	2	54,010	60,202	7	337,301	176	176	157	240	434	357	295	41	50	01:06.65	00:59.48	556	1183	757	7,01	9,53	272	15,8	1140	66,2	50	50	50	50	00:00.14	00:00.13	00:00.18	00:00.16	110	119	141	142
49	0:00:00.47	0:00:20.64	49	128	158	142	2	53,275	60,045	7	344,256	176	176	158	236	434	323	294	40	50	01:07.57	00:59.63	536	1183	752	6,75	9,47	269	16,1	1127	67,3	50	50	50	50	00:00.15	00:00.13	00:00.18	00:00.16	113	119	141	142
50	0:00:00.47	0:00:21.11	50	128	158	142	2	53,517	59,899	7	351,243	176	176	158	239	434	304	293	41	50	01:07.26	00:59.76	543	1183	747	6,83	9,41	272	16,3	1139	68,4	51	50	49	50	00:00.14	00:00.13	00:00.19	00:00.16	105	119	149	142
51	0:00:00.47	0:00:21.58	51	128	158	142	2	52,573	59,740	7	358,107	177	177	159	228	434	321	291	39	50	01:08.47	00:59.91	517	1183	742	6,51	9,35	261	16,6	1091	69,5	51	50	49	50	00:00.14	00:00.13	00:00.16	00:00.16	105	118	125	141
52	0:00:00.48	0:00:22.06	52	125	158	141	2	51,217	59,554	7	364,936	177	177	159	216	434	312	290	37	49	01:10.28	01:00.08	482	1183	736	6,07	9,28	250	16,9	1047	70,6	50	50	50	50	00:00.17	00:00.13	00:00.19	00:00.16	128	119	143	141
53	0:00:00.48	0:00:22.54	53	125	158	141	2	52,428	59,403	7	371,926	177	177	159	231	434	324	289	39	49	01:08.66	01:00.23	513	1183	732	6,46	9,22	264	17,1	1107	71,7	47	50	53	50	00:00.16	00:00.14	00:00.14	00:00.16	120	119	105	141
54	0:00:00.48	0:00:23.02	54	125	158	141	2	52,051	59,249	7	378,866	177	177	160	226	434	329	287	38	49	01:09.16	01:00.37	503	1183	727	6,34	9,16	260	17,4	1088	72,8	51	50	49	50	00:00.14	00:00.14	00:00.19	00:00.16	105	118	143	141
55	0:00:00.48	0:00:23.50	55	125	158	140	2	52,665	59,115	7	385,888	177	177	160	233	434	327	286	40	49	01:08.35	01:00.50	520	1183	723	6,54	9,10	267	17,6	1119	73,9	49	50	51	50	00:00.14	00:00.14	00:00.16	00:00.16	105	118	120	140
56	0:00:00.48	0:00:23.98	56	125	158	140	2	52,279	58,978	7	392,859	177	177	160	229	434	317	285	39	48	01:08.86	01:00.63	509	1183	718	6,41	9,05	263	17,9	1099	75,0	47	50	53	50	00:00.14	00:00.14	00:00.13	00:00.16	105	118	98	139
57	0:00:00.48	0:00:24.46	57	125	158	140	2	53,238	58,865	7	399,957	177	177	161	240	434	356	284	41	48	01:07.62	01:00.75	535	1183	715	6,74	9,00	274	18,2	1149	76,1	49	50	51	50	00:00.13	00:00.13	00:00.14	00:00.16	98	117	105	139
58	0:00:00.47	0:00:24.93	58	128	158	140	2	53,607	58,766	7	406,956	177	177	161	240	434	353	283	41	48	01:07.15	01:00.85	545	1183	712	6,86	8,96	273	18,5	1144	77,3	47	50	53	50	00:00.14	00:00.13	00:00.16	00:00.16	110	117	120	138
59	0:00:00.48	0:00:25.41	59	125	158	139	2	51,827	58,635	7	413,866	177	177	161	224	434	325	282	38	48	01:09.46	01:00.98	497	1183	708	6,27	8,91	257	18,7	1077	78,3	49	50	51	50	00:00.16	00:00.14	00:00.18	00:00.16	120	117	135	138
60	0:00:00.48	0:00:25.89	60	125	158	139	2	50,887	58,491	7	420,651	178	178	162	213	434	315	281	36	48	01:10.74	01:01.12	473	1183	703	5,96	8,86	246	19,0	1031	79,4	47	50	53	50	00:00.15	00:00.14	00:00.15	00:00.16	113	117	113	138
61	0:00:00.49	0:00:26.38	61	122	158	139	2	51,048	58,353	7	427,599	178	178	162	219	434	331	280	37	48	01:10.52	01:01.25	477	1183	699	6,01	8,80	253	19,2	1060	80,4	48	50	52	50	00:00.15	00:00.14	00:00.16	00:00.16	113	117	115	137
62	0:00:00.48	0:00:26.86	62	125	158	138	2	50,652	58,216	7	434,353	178	178	162	210	434	298	279	36	47	01:11.07	01:01.39	468	1183	695	5,89	8,75	243	19,5	1019	81,4	51	50	49	50	00:00.15	00:00.14	00:00.16	00:00.16	113	117	120	137
63	0:00:00.50	0:00:27.36	63	120	158	138	2	50,048	58,066	7	441,304	179	179	163	212	434	312	277	36	47	01:11.93	01:01.53	453	1183	691	5,70	8,70	246	19,7	1032	82,5	46	50	54	50	00:00.15	00:00.14	00:00.17	00:00.16	108	117	122	137
64	0:00:00.49	0:00:27.85	64	122	158	138	2	49,847	57,922	7	448,089	179	179	163	205	434	344	276	35	47	01:12.22	01:01.67	448	1183	686	5,64	8,64	239	19,9	1002	83,5	50	50	50	50	00:00.16	00:00.14	00:00.18	00:00.16	120	117	130	137
65	0:00:00.50	0:00:28.35	65	120	158	138	2	48,472	57,755	7	454,821	180	180	163	194	434	303	275	33	47	01:14.26	01:01.83	415	1183	681	5,23	8,58	229	20,2	957	84,4	46	50	54	50	00:00.17	00:00.14	00:00.18	00:00.16	122	117	130	137
66	0:00:00.51	0:00:28.86	66	118	158	137	2	50,308	57,623	7	461,948	180	180	163	219	434	340	274	37	47	01:11.55	01:01.96	459	1183	678	5,78	8,53	254	20,4	1066	85,5	53	50	47	50	00:00.15	00:00.14	00:00.21	00:00.16	104	117	151	137
67	0:00:00.50	0:00:29.36	67	120	158	137	2	48,016	57,460	7	468,617	180	180	164	189	434	279	272	32	46	01:14.97	01:02.12	405	1183	673	5,10	8,47	224	20,6	936	86,4	49	50	51	50	00:00.15	00:00.14	00:00.16	00:00.16	108	117	115	136
