Index	Elapsed time [h:mm:ss.hh]	Elapsed time total [h:mm:ss.hh]	Turns number [Nr]	Cadence [rpm]	Cadence peak [rpm]	Cadence average [rpm]	Circ. pedal velocity [m/s]	Speed [km/h]	Avr speed [km/h]	Distance [m]	Distance total [m]	Heart rate [bpm]	Heart rate peak [bpm]	Heart rate average [bpm]	Force [N]	Force peak total [N]	Force peak [N]	Avr force [N]	Torque [Nm]	Avr torque [Nm]	Pace/1000m [sec]	Avr pace/1000m [sec]	Power [W]	Power peak/rev [W]	Avr power [W]	Power/Kg [W/Kg]	Avr power/Kg [W/Kg]	Calories [cal]	Calories total [Kcal]	Work [J]	Work total [KJ]	Left leg percent [%]	Total left leg percent [%]	Right leg percent [%]	Total right leg percent [%]	Left time to force peak [mm:ss:00]	Total left time to force peak [mm:ss:00]	Right time to force peak [mm:ss:00]	Total right time to force peak [mm:ss:00]	Left angle to force peak [0]	Total left angle to force peak [0]	Right angle to force peak [0]	Total right angle to force peak [0]
18	0:00:00.37	0:00:09.07	18	162	167	119	3	75,714	58,231	8	146,709	146	150	145	481	612	683	338	82	57	00:47.54	00:58.41	1388	1606	795	15,77	9,03	513	7,4	2146	31,1	51	48	49	52	00:00.13	00:00.16	00:00.13	00:00.16	123	114	130	119
19	0:00:00.37	0:00:09.44	19	162	167	121	3	76,599	58,951	8	154,582	145	150	145	496	612	679	344	84	58	00:46.99	00:57.75	1432	1606	820	16,27	9,32	528	8,0	2212	33,3	49	48	51	52	00:00.14	00:00.16	00:00.14	00:00.16	140	115	133	119
20	0:00:00.36	0:00:09.80	20	167	167	122	3	76,589	59,599	8	162,241	143	150	145	482	612	712	349	82	59	00:47.00	00:57.17	1431	1606	842	16,27	9,57	514	8,5	2151	35,5	48	48	52	52	00:00.13	00:00.16	00:00.13	00:00.15	130	116	130	120
21	0:00:00.37	0:00:10.17	21	162	167	124	3	75,386	60,173	8	169,989	142	150	145	475	612	632	354	81	60	00:47.75	00:56.70	1371	1606	862	15,58	9,79	507	9,0	2122	37,6	52	48	48	52	00:00.15	00:00.16	00:00.13	00:00.15	142	117	130	120
22	0:00:00.37	0:00:10.54	22	162	167	125	3	76,439	60,744	8	177,845	142	150	145	493	612	716	359	84	61	00:47.09	00:56.22	1424	1606	881	16,18	10,02	525	9,5	2200	39,8	47	48	53	52	00:00.14	00:00.15	00:00.14	00:00.15	140	117	133	120
23	0:00:00.36	0:00:10.90	23	167	167	127	3	74,570	61,201	7	185,302	142	150	145	449	612	649	362	76	61	00:48.27	00:55.88	1332	1606	896	15,13	10,18	480	10,0	2008	41,8	49	48	51	52	00:00.14	00:00.15	00:00.13	00:00.15	140	118	130	121
24	0:00:00.38	0:00:11.28	24	158	167	128	3	72,095	61,568	8	192,912	142	150	144	432	612	568	364	74	62	00:49.93	00:55.63	1215	1606	907	13,81	10,31	464	10,5	1943	43,8	50	48	50	52	00:00.13	00:00.15	00:00.13	00:00.15	123	118	123	121
25	0:00:00.37	0:00:11.65	25	162	167	129	3	72,820	61,925	7	200,396	142	150	144	433	612	603	366	74	62	00:49.43	00:55.39	1249	1606	918	14,19	10,43	464	10,9	1941	45,7	52	48	48	52	00:00.12	00:00.15	00:00.12	00:00.15	114	118	120	121
26	0:00:00.38	0:00:12.03	26	158	167	130	3	72,043	62,245	8	208,001	142	150	144	432	612	592	368	73	63	00:49.97	00:55.18	1213	1606	927	13,78	10,54	463	11,4	1939	47,6	53	48	47	52	00:00.12	00:00.15	00:00.12	00:00.15	108	118	120	121
27	0:00:00.39	0:00:12.42	27	154	167	130	3	72,695	62,573	8	215,876	142	150	144	454	612	626	371	77	63	00:49.52	00:54.97	1243	1606	937	14,12	10,65	486	11,9	2037	49,7	50	48	50	52	00:00.14	00:00.15	00:00.13	00:00.15	126	118	123	121
28	0:00:00.38	0:00:12.80	28	158	167	131	3	71,794	62,846	8	223,454	143	150	144	428	612	615	373	73	63	00:50.14	00:54.80	1202	1606	945	13,66	10,74	459	12,3	1922	51,6	47	48	53	52	00:00.16	00:00.15	00:00.12	00:00.15	152	119	114	121
29	0:00:00.38	0:00:13.18	29	158	167	132	3	71,331	63,091	8	230,983	144	150	144	420	612	551	374	71	64	00:50.46	00:54.65	1181	1606	952	13,42	10,82	451	12,8	1890	53,5	49	48	51	52	00:00.12	00:00.15	00:00.12	00:00.14	114	119	114	120
30	0:00:00.39	0:00:13.57	30	154	167	133	3	69,497	63,275	8	238,512	145	150	144	402	612	586	375	68	64	00:51.80	00:54.56	1100	1606	956	12,51	10,86	433	13,2	1815	55,3	48	48	52	52	00:00.00	00:00.14	00:00.12	00:00.14	0	115	114	120
31	0:00:00.40	0:00:13.97	31	150	167	133	3	68,142	63,415	8	246,084	146	150	144	391	612	529	375	66	64	00:52.83	00:54.51	1043	1606	959	11,86	10,89	423	13,6	1770	57,1	47	48	53	52	00:00.12	00:00.14	00:00.12	00:00.14	108	115	108	120
32	0:00:00.39	0:00:14.36	32	154	167	134	3	69,971	63,593	8	253,664	148	150	144	409	612	526	376	70	64	00:51.44	00:54.42	1121	1606	963	12,74	10,94	441	14,1	1847	58,9	50	48	50	52	00:00.12	00:00.14	00:00.12	00:00.14	108	115	114	120
33	0:00:00.40	0:00:14.76	33	150	167	134	3	67,326	63,694	7	261,145	147	150	144	378	612	562	376	64	64	00:53.47	00:54.39	1010	1606	964	11,48	10,96	410	14,5	1716	60,6	47	48	53	52	00:00.00	00:00.14	00:00.12	00:00.14	0	112	108	119
34	0:00:00.41	0:00:15.17	34	146	167	134	3	68,014	63,811	8	268,891	146	150	144	398	612	603	377	68	64	00:52.93	00:54.35	1038	1606	966	11,80	10,98	431	14,9	1806	62,4	46	48	54	52	00:00.12	00:00.14	00:00.12	00:00.14	103	112	108	119
35	0:00:00.40	0:00:15.57	35	150	167	135	3	65,638	63,858	7	276,184	146	150	145	353	612	536	376	60	64	00:54.84	00:54.36	943	1606	966	10,71	10,97	384	15,3	1609	64,1	47	48	53	52	00:00.18	00:00.14	00:00.12	00:00.14	162	113	108	119
36	0:00:00.42	0:00:15.99	36	143	167	135	3	67,073	63,942	8	284,009	146	150	145	393	612	577	377	67	64	00:53.67	00:54.34	1000	1606	966	11,36	10,98	426	15,7	1785	65,8	47	48	53	52	00:00.13	00:00.14	00:00.13	00:00.14	111	113	111	119
37	0:00:00.41	0:00:16.40	37	146	167	135	3	66,397	64,003	8	291,571	146	150	145	373	612	514	377	63	64	00:54.21	00:54.34	973	1606	967	11,05	10,98	406	16,1	1698	67,5	47	48	53	52	00:00.18	00:00.14	00:00.12	00:00.14	162	114	103	118
38	0:00:00.41	0:00:16.81	38	146	167	136	3	64,547	64,017	7	298,922	144	150	145	346	612	507	376	59	64	00:55.77	00:54.37	901	1606	965	10,24	10,97	378	16,5	1581	69,1	48	48	52	52	00:00.19	00:00.14	00:00.12	00:00.14	163	115	108	118
39	0:00:00.42	0:00:17.23	39	143	167	136	3	65,739	64,059	8	306,592	144	150	145	372	612	547	376	63	64	00:54.76	00:54.38	947	1606	965	10,76	10,96	405	16,9	1696	70,8	46	48	54	52	00:00.13	00:00.14	00:00.13	00:00.14	111	115	111	118
40	0:00:00.43	0:00:17.66	40	140	167	136	2	63,212	64,038	8	314,142	143	150	145	343	612	492	375	58	64	00:56.95	00:54.44	851	1606	962	9,68	10,93	376	17,3	1573	72,4	47	48	53	52	00:00.20	00:00.14	00:00.12	00:00.14	164	116	103	117
41	0:00:00.42	0:00:18.08	41	143	167	136	3	64,909	64,058	8	321,714	142	150	144	360	612	493	375	61	64	00:55.46	00:54.46	915	1606	961	10,39	10,92	392	17,7	1643	74,0	47	48	53	52	00:00.19	00:00.14	00:00.12	00:00.14	163	117	103	117
42	0:00:00.43	0:00:18.51	42	140	167	136	2	61,671	64,003	7	329,081	141	150	144	321	612	592	373	55	63	00:58.37	00:54.54	796	1606	957	9,05	10,87	353	18,0	1478	75,5	42	48	58	52	00:00.00	00:00.14	00:00.12	00:00.14	0	115	103	117
43	0:00:00.44	0:00:18.95	43	136	167	136	2	62,837	63,976	8	336,761	142	150	144	345	612	470	373	59	63	00:57.29	00:54.60	838	1606	954	9,52	10,84	379	18,4	1586	77,1	49	48	51	52	00:00.13	00:00.14	00:00.12	00:00.14	106	115	98	116
44	0:00:00.43	0:00:19.38	44	140	167	136	2	63,110	63,956	8	344,299	139	150	144	341	612	504	372	58	63	00:57.04	00:54.65	848	1606	952	9,63	10,82	374	18,8	1566	78,7	46	48	54	52	00:00.11	00:00.14	00:00.12	00:00.13	90	114	103	116
45	0:00:00.44	0:00:19.82	45	136	167	136	2	61,437	63,901	8	351,808	139	150	144	325	612	460	371	55	63	00:58.59	00:54.73	788	1606	948	8,96	10,77	358	19,1	1498	80,2	45	48	55	52	00:00.21	00:00.14	00:00.19	00:00.14	172	115	155	117
46	0:00:00.44	0:00:20.26	46	136	167	136	2	60,721	63,831	7	359,229	138	150	144	315	612	448	370	53	63	00:59.28	00:54.81	764	1606	944	8,68	10,73	348	19,5	1455	81,6	45	48	55	52	00:00.21	00:00.14	00:00.20	00:00.14	172	116	164	118
47	0:00:00.45	0:00:20.71	47	133	167	136	2	61,041	63,771	8	366,860	138	150	144	326	612	476	369	55	63	00:58.97	00:54.89	775	1606	940	8,80	10,69	360	19,9	1508	83,1	49	48	51	52	00:00.21	00:00.14	00:00.19	00:00.14	164	117	155	119
48	0:00:00.45	0:00:21.16	48	133	167	136	2	59,082	63,671	7	374,245	139	150	144	299	612	458	367	51	62	01:00.93	00:55.00	709	1606	936	8,06	10,63	332	20,2	1390	84,5	40	48	60	52	00:00.00	00:00.14	00:00.20	00:00.14	0	115	157	120
49	0:00:00.45	0:00:21.61	49	133	167	136	2	59,879	63,592	7	381,730	140	150	144	310	612	411	366	53	62	01:00.12	00:55.09	735	1606	931	8,36	10,58	343	20,5	1437	86,0	48	48	52	52	00:00.21	00:00.14	00:00.20	00:00.14	164	116	164	121
50	0:00:00.46	0:00:22.07	50	130	167	136	2	59,050	63,498	8	389,275	141	150	144	305	612	438	365	52	62	01:00.96	00:55.19	708	1606	927	8,05	10,53	339	20,9	1419	87,4	44	48	56	52	00:00.22	00:00.14	00:00.20	00:00.14	172	117	157	121
51	0:00:00.46	0:00:22.53	51	130	167	136	2	58,250	63,390	7	396,718	141	150	144	294	612	428	363	50	62	01:01.80	00:55.30	682	1606	922	7,76	10,47	328	21,2	1372	88,7	45	48	55	52	00:00.22	00:00.14	00:00.12	00:00.14	172	118	94	121
52	0:00:00.47	0:00:23.00	52	128	167	136	2	59,326	63,307	8	404,463	141	150	144	316	612	479	362	54	62	01:00.68	00:55.39	717	1606	918	8,15	10,43	350	21,5	1467	90,2	43	47	57	53	00:00.22	00:00.14	00:00.19	00:00.14	165	119	149	121
53	0:00:00.46	0:00:23.46	53	130	167	136	2	58,009	63,203	7	411,876	141	150	143	291	612	409	361	49	61	01:02.05	00:55.50	675	1606	913	7,67	10,37	324	21,9	1358	91,6	46	47	54	53	00:00.22	00:00.15	00:00.20	00:00.14	172	120	157	122
54	0:00:00.47	0:00:23.93	54	128	167	135	2	57,569	63,093	8	419,392	141	150	143	291	612	432	360	49	61	01:02.53	00:55.61	661	1606	908	7,51	10,32	325	22,2	1362	92,9	44	47	56	53	00:00.22	00:00.15	00:00.20	00:00.14	165	121	157	123
55	0:00:00.47	0:00:24.40	55	128	167	135	2	57,743	62,990	8	426,930	141	150	143	293	612	405	358	50	61	01:02.34	00:55.72	667	1606	903	7,57	10,26	328	22,5	1372	94,3	50	47	50	53	00:00.22	00:00.15	00:00.20	00:00.14	165	122	157	123
56	0:00:00.47	0:00:24.87	56	128	167	135	2	58,302	62,901	8	434,542	141	150	143	301	612	461	357	51	61	01:01.74	00:55.81	684	1606	899	7,77	10,22	336	22,9	1405	95,7	44	47	56	53	00:00.00	00:00.14	00:00.20	00:00.15	0	120	157	124
57	0:00:00.47	0:00:25.34	57	128	167	135	2	56,896	62,790	7	441,970	141	150	143	282	612	383	356	48	60	01:03.27	00:55.92	640	1606	894	7,28	10,16	316	23,2	1323	97,0	51	47	49	53	00:00.23	00:00.15	00:00.00	00:00.14	173	121	0	122
58	0:00:00.48	0:00:25.82	58	125	167	135	2	58,861	62,717	8	449,818	141	150	143	315	612	466	355	54	60	01:01.16	00:56.01	702	1606	891	7,98	10,12	351	23,5	1469	98,5	43	47	57	53	00:00.23	00:00.15	00:00.13	00:00.14	173	122	98	121
59	0:00:00.48	0:00:26.30	59	125	167	135	2	52,714	62,534	7	456,847	141	150	143	234	612	425	353	40	60	01:08.29	00:56.16	521	1606	884	5,92	10,04	268	23,8	1121	99,6	42	47	58	53	00:00.00	00:00.15	00:00.11	00:00.14	0	120	83	120
60	0:00:00.48	0:00:26.78	60	125	167	134	2	59,990	62,489	8	464,845	141	150	143	332	612	510	352	56	60	01:00.01	00:56.22	739	1606	881	8,40	10,02	368	24,2	1540	101,2	44	47	56	53	00:00.13	00:00.14	00:00.20	00:00.14	98	119	150	121
61	0:00:00.48	0:00:27.26	61	125	167	134	2	54,354	62,345	7	472,093	141	150	143	254	612	438	351	43	60	01:06.23	00:56.36	566	1606	876	6,43	9,95	288	24,4	1208	102,4	40	47	60	53	00:00.00	00:00.14	00:00.12	00:00.14	0	117	90	120
62	0:00:00.48	0:00:27.74	62	125	167	134	2	56,542	62,245	8	479,632	141	150	143	283	612	405	350	48	59	01:03.66	00:56.46	630	1606	872	7,16	9,90	318	24,8	1330	103,7	51	47	49	53	00:00.22	00:00.14	00:00.21	00:00.14	165	118	158	121
63	0:00:00.49	0:00:28.23	63	122	167	134	2	56,600	62,147	8	487,335	141	150	143	290	612	402	349	49	59	01:03.60	00:56.56	631	1606	867	7,17	9,86	325	25,1	1361	105,1	48	47	52	53	00:00.00	00:00.14	00:00.12	00:00.14	0	116	90	121
64	0:00:00.48	0:00:28.71	64	125	167	134	2	56,176	62,047	7	494,825	141	150	143	278	612	454	347	47	59	01:04.08	00:56.66	619	1606	863	7,03	9,81	313	25,4	1309	106,4	40	47	60	53	00:00.23	00:00.14	00:00.12	00:00.14	173	117	90	120
65	0:00:00.49	0:00:29.20	65	122	167	134	2	55,612	61,939	8	502,395	141	150	143	276	612	414	346	47	59	01:04.73	00:56.77	602	1606	859	6,84	9,76	311	25,7	1304	107,7	45	47	55	53	00:00.00	00:00.14	00:00.20	00:00.14	0	115	150	121
66	0:00:00.49	0:00:29.69	66	122	167	133	2	54,273	61,813	7	509,782	141	150	143	259	612	369	345	44	59	01:06.33	00:56.88	564	1606	854	6,40	9,70	293	26,0	1229	108,9	48	47	52	53	00:00.23	00:00.14	00:00.22	00:00.14	173	116	158	121
67	0:00:00.49	0:00:30.18	67	122	167	133	2	56,738	61,730	8	517,505	141	150	143	292	612	409	344	50	58	01:03.44	00:56.97	636	1606	850	7,22	9,66	327	26,3	1370	110,3	47	47	53	53	00:00.23	00:00.14	00:00.20	00:00.15	166	117	150	122
68	0:00:00.49	0:00:30.67	68	122	167	133	2	54,220	61,610	7	524,885	141	150	143	258	612	454	342	44	58	01:06.39	00:57.09	562	1606	846	6,39	9,61	293	26,6	1226	111,5	40	47	60	53	00:00.00	00:00.14	00:00.13	00:00.15	0	115	98	121
69	0:00:00.50	0:00:31.17	69	120	167	133	2	53,085	61,473	7	532,258	141	150	143	248	612	374	341	42	58	01:07.81	00:57.21	531	1606	841	6,03	9,55	284	26,9	1188	112,7	51	47	49	53	00:00.23	00:00.14	00:00.00	00:00.14	166	115	0	119
70	0:00:00.50	0:00:31.67	70	120	167	133	2	55,219	61,375	8	539,927	141	150	143	276	612	428	340	47	58	01:05.19	00:57.31	591	1606	837	6,71	9,51	312	27,2	1308	114,0	44	47	56	53	00:00.23	00:00.14	00:00.21	00:00.14	166	116	151	120
71	0:00:00.50	0:00:32.17	71	120	167	132	2	52,234	61,233	7	547,182	141	150	143	238	612	405	338	40	58	01:08.92	00:57.44	508	1606	832	5,77	9,45	273	27,5	1143	115,1	40	47	60	53	00:00.00	00:00.14	00:00.22	00:00.14	0	114	158	120
72	0:00:00.51	0:00:32.68	72	118	167	132	2	53,455	61,111	8	554,754	141	150	143	258	612	418	337	44	57	01:07.34	00:57.56	541	1606	827	6,15	9,40	294	27,8	1232	116,4	44	47	56	53	00:00.23	00:00.14	00:00.21	00:00.15	159	115	151	121
73	0:00:00.51	0:00:33.19	73	118	167	132	2	53,810	60,999	8	562,378	141	150	143	263	612	448	336	45	57	01:06.90	00:57.67	551	1606	823	6,26	9,35	299	28,1	1252	117,6	43	47	57	53	00:00.23	00:00.14	00:00.21	00:00.15	159	116	151	121
74	0:00:00.52	0:00:33.71	74	115	167	132	2	50,268	60,834	7	569,638	141	150	143	223	612	458	334	38	57	01:11.61	00:57.81	458	1606	817	5,20	9,29	259	28,4	1084	118,7	36	47	64	53	00:00.00	00:00.14	00:00.22	00:00.15	0	114	152	122
75	0:00:00.51	0:00:34.22	75	118	167	132	2	54,170	60,734	8	577,312	141	150	143	268	612	460	333	46	57	01:06.45	00:57.92	561	1606	813	6,37	9,24	304	28,7	1273	120,0	47	47	53	53	00:00.22	00:00.14	00:00.21	00:00.15	152	115	151	122
76	0:00:00.53	0:00:34.75	76	113	167	131	2	48,447	60,547	7	584,445	141	150	143	206	612	397	331	35	56	01:14.30	00:58.08	414	1606	807	4,71	9,17	242	28,9	1013	121,0	39	47	61	53	00:00.00	00:00.14	00:00.22	00:00.15	0	113	152	123
77	0:00:00.52	0:00:35.27	77	115	167	131	2	52,963	60,435	8	592,095	141	150	143	257	612	435	330	44	56	01:07.97	00:58.19	528	1606	803	5,99	9,13	294	29,2	1229	122,2	58	47	42	53	00:00.22	00:00.14	00:00.22	00:00.15	152	113	152	123
78	0:00:00.52	0:00:35.79	78	115	167	131	2	53,169	60,329	8	599,775	141	150	143	260	612	485	329	44	56	01:07.70	00:58.29	533	1606	799	6,06	9,08	296	29,5	1240	123,5	42	47	58	53	00:00.24	00:00.14	00:00.20	00:00.15	160	114	144	123
